,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
209,"Wed, Nov 26, 2014",7:00p,Portland Trail Blazers,105,Charlotte Hornets,97,Box Score,,"16,972",Time Warner Cable Arena,
210,"Wed, Nov 26, 2014",7:00p,Washington Wizards,87,Cleveland Cavaliers,113,Box Score,,"20,562",Quicken Loans Arena,
211,"Wed, Nov 26, 2014",7:00p,Golden State Warriors,111,Orlando Magic,96,Box Score,,"17,702",Amway Center,
212,"Wed, Nov 26, 2014",7:00p,Brooklyn Nets,99,Philadelphia 76ers,91,Box Score,,"11,223",Wells Fargo Center,
213,"Wed, Nov 26, 2014",7:30p,Toronto Raptors,126,Atlanta Hawks,115,Box Score,,"16,253",Philips Arena,
214,"Wed, Nov 26, 2014",7:30p,New York Knicks,102,Dallas Mavericks,109,Box Score,OT,"20,352",American Airlines Center,
215,"Wed, Nov 26, 2014",7:30p,Los Angeles Clippers,104,Detroit Pistons,98,Box Score,,"13,461",The Palace of Auburn Hills,
216,"Wed, Nov 26, 2014",8:00p,Sacramento Kings,89,Houston Rockets,102,Box Score,,"18,058",Toyota Center,
217,"Wed, Nov 26, 2014",8:00p,Milwaukee Bucks,103,Minnesota Timberwolves,86,Box Score,,"14,710",Target Center,
218,"Wed, Nov 26, 2014",8:00p,Utah Jazz,82,Oklahoma City Thunder,97,Box Score,,"18,203",Chesapeake Energy Arena,
219,"Wed, Nov 26, 2014",8:30p,Indiana Pacers,100,San Antonio Spurs,106,Box Score,,"18,581",AT&T Center,
220,"Wed, Nov 26, 2014",9:00p,Denver Nuggets,112,Phoenix Suns,120,Box Score,,"16,099",US Airways Center,
221,"Wed, Nov 26, 2014",10:30p,Memphis Grizzlies,99,Los Angeles Lakers,93,Box Score,,"18,997",STAPLES Center,
222,"Fri, Nov 28, 2014",1:00p,Chicago Bulls,109,Boston Celtics,102,Box Score,,"18,203",TD Garden,
223,"Fri, Nov 28, 2014",7:00p,Golden State Warriors,106,Charlotte Hornets,101,Box Score,,"19,381",Time Warner Cable Arena,
224,"Fri, Nov 28, 2014",7:30p,New Orleans Pelicans,91,Atlanta Hawks,100,Box Score,,"17,079",Philips Arena,
225,"Fri, Nov 28, 2014",7:30p,Milwaukee Bucks,104,Detroit Pistons,88,Box Score,,"13,127",The Palace of Auburn Hills,
226,"Fri, Nov 28, 2014",7:30p,Dallas Mavericks,106,Toronto Raptors,102,Box Score,,"19,800",Air Canada Centre,
227,"Fri, Nov 28, 2014",8:00p,Los Angeles Clippers,102,Houston Rockets,85,Box Score,,"18,226",Toyota Center,
228,"Fri, Nov 28, 2014",8:00p,Orlando Magic,83,Indiana Pacers,98,Box Score,,"18,165",Bankers Life Fieldhouse,
229,"Fri, Nov 28, 2014",8:00p,New York Knicks,78,Oklahoma City Thunder,105,Box Score,,"18,203",Chesapeake Energy Arena,
230,"Fri, Nov 28, 2014",8:30p,Sacramento Kings,104,San Antonio Spurs,112,Box Score,,"18,581",AT&T Center,
231,"Fri, Nov 28, 2014",9:00p,Phoenix Suns,97,Denver Nuggets,122,Box Score,,"15,509",Pepsi Center,
232,"Fri, Nov 28, 2014",10:00p,Memphis Grizzlies,112,Portland Trail Blazers,99,Box Score,,"19,459",Moda Center,
233,"Fri, Nov 28, 2014",10:30p,Minnesota Timberwolves,120,Los Angeles Lakers,119,Box Score,,"18,997",STAPLES Center,
234,"Sat, Nov 29, 2014",7:00p,Dallas Mavericks,110,Philadelphia 76ers,103,Box Score,,"16,145",Wells Fargo Center,
235,"Sat, Nov 29, 2014",7:00p,New Orleans Pelicans,80,Washington Wizards,83,Box Score,,"17,581",Verizon Center,
236,"Sat, Nov 29, 2014",7:30p,Charlotte Hornets,75,Atlanta Hawks,105,Box Score,,"14,185",Philips Arena,
237,"Sat, Nov 29, 2014",7:30p,Indiana Pacers,97,Cleveland Cavaliers,109,Box Score,,"20,562",Quicken Loans Arena,
238,"Sat, Nov 29, 2014",9:00p,Houston Rockets,117,Milwaukee Bucks,103,Box Score,,"16,119",BMO Harris Bradley Center,
239,"Sat, Nov 29, 2014",9:00p,Los Angeles Clippers,112,Utah Jazz,96,Box Score,,"18,479",EnergySolutions Arena,
240,"Sun, Nov 30, 2014",1:00p,San Antonio Spurs,111,Boston Celtics,89,Box Score,,"17,121",TD Garden,
241,"Sun, Nov 30, 2014",3:00p,Chicago Bulls,102,Brooklyn Nets,84,Box Score,,"17,732",Barclays Center,
242,"Sun, Nov 30, 2014",3:30p,Golden State Warriors,104,Detroit Pistons,93,Box Score,,"12,737",The Palace of Auburn Hills,
243,"Sun, Nov 30, 2014",6:00p,Memphis Grizzlies,97,Sacramento Kings,85,Box Score,,"16,240",Sleep Train Arena,
244,"Sun, Nov 30, 2014",7:30p,Miami Heat,86,New York Knicks,79,Box Score,,"19,812",Madison Square Garden (IV),
245,"Sun, Nov 30, 2014",8:00p,Orlando Magic,93,Phoenix Suns,90,Box Score,,"15,558",US Airways Center,
246,"Sun, Nov 30, 2014",9:00p,Minnesota Timberwolves,93,Portland Trail Blazers,107,Box Score,,"18,843",Moda Center,
247,"Sun, Nov 30, 2014",9:30p,Toronto Raptors,122,Los Angeles Lakers,129,Box Score,OT,"18,997",STAPLES Center,
248,"Mon, Dec 1, 2014",7:00p,San Antonio Spurs,109,Philadelphia 76ers,103,Box Score,,"12,843",Wells Fargo Center,
249,"Mon, Dec 1, 2014",7:00p,Miami Heat,86,Washington Wizards,107,Box Score,,"15,150",Verizon Center,
250,"Mon, Dec 1, 2014",9:00p,Denver Nuggets,103,Utah Jazz,101,Box Score,,"16,768",EnergySolutions Arena,
251,"Mon, Dec 1, 2014",10:30p,Minnesota Timberwolves,101,Los Angeles Clippers,127,Box Score,,"19,060",STAPLES Center,
252,"Tue, Dec 2, 2014",7:00p,Milwaukee Bucks,108,Cleveland Cavaliers,111,Box Score,,"20,562",Quicken Loans Arena,
253,"Tue, Dec 2, 2014",7:30p,Boston Celtics,105,Atlanta Hawks,109,Box Score,,"12,705",Philips Arena,
254,"Tue, Dec 2, 2014",7:30p,Los Angeles Lakers,106,Detroit Pistons,96,Box Score,,"14,083",The Palace of Auburn Hills,
255,"Tue, Dec 2, 2014",7:30p,Brooklyn Nets,98,New York Knicks,93,Box Score,,"19,812",Madison Square Garden (IV),
256,"Tue, Dec 2, 2014",8:00p,Dallas Mavericks,132,Chicago Bulls,129,Box Score,2OT,"22,042",United Center,
257,"Tue, Dec 2, 2014",8:00p,Oklahoma City Thunder,104,New Orleans Pelicans,112,Box Score,,"13,903",Smoothie King Center,
258,"Tue, Dec 2, 2014",9:00p,Portland Trail Blazers,105,Denver Nuggets,103,Box Score,,"12,822",Pepsi Center,
259,"Tue, Dec 2, 2014",9:00p,Indiana Pacers,99,Phoenix Suns,116,Box Score,,"15,059",US Airways Center,
260,"Tue, Dec 2, 2014",10:00p,Toronto Raptors,117,Sacramento Kings,109,Box Score,,"15,522",Sleep Train Arena,
261,"Tue, Dec 2, 2014",10:30p,Orlando Magic,97,Golden State Warriors,98,Box Score,,"19,596",Oracle Arena,
262,"Wed, Dec 3, 2014",7:00p,Chicago Bulls,102,Charlotte Hornets,95,Box Score,,"16,887",Time Warner Cable Arena,
263,"Wed, Dec 3, 2014",7:00p,Los Angeles Lakers,95,Washington Wizards,111,Box Score,,"18,490",Verizon Center,
264,"Wed, Dec 3, 2014",7:30p,Detroit Pistons,102,Boston Celtics,109,Box Score,OT,"15,870",TD Garden,
265,"Wed, Dec 3, 2014",7:30p,San Antonio Spurs,93,Brooklyn Nets,95,Box Score,OT,"15,989",Barclays Center,
266,"Wed, Dec 3, 2014",7:30p,Atlanta Hawks,112,Miami Heat,102,Box Score,,"19,600",AmericanAirlines Arena,
267,"Wed, Dec 3, 2014",8:00p,Memphis Grizzlies,96,Houston Rockets,105,Box Score,,"18,151",Toyota Center,
268,"Wed, Dec 3, 2014",8:00p,Dallas Mavericks,107,Milwaukee Bucks,105,Box Score,,"13,568",BMO Harris Bradley Center,
269,"Wed, Dec 3, 2014",8:00p,Philadelphia 76ers,85,Minnesota Timberwolves,77,Box Score,,"10,463",Target Center,
270,"Wed, Dec 3, 2014",9:00p,Toronto Raptors,123,Utah Jazz,104,Box Score,,"16,677",EnergySolutions Arena,
271,"Wed, Dec 3, 2014",10:30p,Orlando Magic,86,Los Angeles Clippers,114,Box Score,,"19,060",STAPLES Center,
272,"Thu, Dec 4, 2014",8:00p,Cleveland Cavaliers,90,New York Knicks,87,Box Score,,"19,812",Madison Square Garden (IV),
273,"Thu, Dec 4, 2014",10:00p,Indiana Pacers,82,Portland Trail Blazers,88,Box Score,,"19,191",Moda Center,
274,"Thu, Dec 4, 2014",10:30p,New Orleans Pelicans,85,Golden State Warriors,112,Box Score,,"19,596",Oracle Arena,
275,"Fri, Dec 5, 2014",7:00p,New York Knicks,102,Charlotte Hornets,103,Box Score,,"19,102",Time Warner Cable Arena,
276,"Fri, Dec 5, 2014",7:00p,Oklahoma City Thunder,103,Philadelphia 76ers,91,Box Score,,"15,092",Wells Fargo Center,
277,"Fri, Dec 5, 2014",7:00p,Denver Nuggets,89,Washington Wizards,119,Box Score,,"19,451",Verizon Center,
278,"Fri, Dec 5, 2014",7:30p,Los Angeles Lakers,96,Boston Celtics,113,Box Score,,"18,624",TD Garden,
279,"Fri, Dec 5, 2014",7:30p,Atlanta Hawks,98,Brooklyn Nets,75,Box Score,,"16,146",Barclays Center,
280,"Fri, Dec 5, 2014",7:30p,Cleveland Cavaliers,105,Toronto Raptors,91,Box Score,,"20,077",Air Canada Centre,
281,"Fri, Dec 5, 2014",8:00p,San Antonio Spurs,107,Memphis Grizzlies,101,Box Score,,"18,119",FedEx Forum,
282,"Fri, Dec 5, 2014",8:00p,Houston Rockets,114,Minnesota Timberwolves,112,Box Score,OT,"12,101",Target Center,
283,"Fri, Dec 5, 2014",8:30p,Phoenix Suns,118,Dallas Mavericks,106,Box Score,,"20,010",American Airlines Center,
284,"Fri, Dec 5, 2014",8:30p,Miami Heat,85,Milwaukee Bucks,109,Box Score,,"16,325",BMO Harris Bradley Center,
285,"Fri, Dec 5, 2014",9:00p,Orlando Magic,98,Utah Jazz,93,Box Score,,"18,997",EnergySolutions Arena,
286,"Fri, Dec 5, 2014",10:00p,Indiana Pacers,101,Sacramento Kings,102,Box Score,OT,"15,512",Sleep Train Arena,
287,"Sat, Dec 6, 2014",7:30p,Philadelphia 76ers,108,Detroit Pistons,101,Box Score,OT,"16,514",The Palace of Auburn Hills,
288,"Sat, Dec 6, 2014",8:00p,Golden State Warriors,112,Chicago Bulls,102,Box Score,,"22,353",United Center,
289,"Sat, Dec 6, 2014",8:00p,Phoenix Suns,95,Houston Rockets,100,Box Score,,"18,060",Toyota Center,
290,"Sat, Dec 6, 2014",8:30p,Minnesota Timberwolves,101,San Antonio Spurs,123,Box Score,,"18,581",AT&T Center,
291,"Sat, Dec 6, 2014",10:00p,Orlando Magic,105,Sacramento Kings,96,Box Score,,"16,021",Sleep Train Arena,
292,"Sat, Dec 6, 2014",10:30p,New Orleans Pelicans,100,Los Angeles Clippers,120,Box Score,,"19,060",STAPLES Center,
293,"Sun, Dec 7, 2014",1:00p,Washington Wizards,93,Boston Celtics,101,Box Score,,"16,716",TD Garden,
294,"Sun, Dec 7, 2014",3:30p,Denver Nuggets,84,Atlanta Hawks,96,Box Score,,"12,143",Philips Arena,
295,"Sun, Dec 7, 2014",6:00p,Oklahoma City Thunder,96,Detroit Pistons,94,Box Score,,"13,090",The Palace of Auburn Hills,
296,"Sun, Dec 7, 2014",6:00p,Miami Heat,87,Memphis Grizzlies,103,Box Score,,"16,572",FedEx Forum,
297,"Sun, Dec 7, 2014",7:30p,Milwaukee Bucks,102,Dallas Mavericks,125,Box Score,,"19,413",American Airlines Center,
298,"Sun, Dec 7, 2014",7:30p,Portland Trail Blazers,103,New York Knicks,99,Box Score,,"19,812",Madison Square Garden (IV),
299,"Sun, Dec 7, 2014",9:30p,New Orleans Pelicans,104,Los Angeles Lakers,87,Box Score,,"18,997",STAPLES Center,
300,"Mon, Dec 8, 2014",7:00p,Atlanta Hawks,108,Indiana Pacers,92,Box Score,,"14,519",Bankers Life Fieldhouse,
301,"Mon, Dec 8, 2014",7:00p,Boston Celtics,132,Washington Wizards,133,Box Score,2OT,"14,828",Verizon Center,
302,"Mon, Dec 8, 2014",7:30p,Cleveland Cavaliers,110,Brooklyn Nets,88,Box Score,,"17,732",Barclays Center,
303,"Mon, Dec 8, 2014",7:30p,Denver Nuggets,107,Toronto Raptors,112,Box Score,OT,"19,800",Air Canada Centre,
304,"Mon, Dec 8, 2014",8:00p,Golden State Warriors,102,Minnesota Timberwolves,86,Box Score,,"10,296",Target Center,
305,"Mon, Dec 8, 2014",10:00p,Utah Jazz,92,Sacramento Kings,101,Box Score,,"16,511",Sleep Train Arena,
306,"Mon, Dec 8, 2014",10:30p,Phoenix Suns,120,Los Angeles Clippers,121,Box Score,OT,"19,060",STAPLES Center,
307,"Tue, Dec 9, 2014",7:00p,Toronto Raptors,101,Cleveland Cavaliers,105,Box Score,,"20,562",Quicken Loans Arena,
308,"Tue, Dec 9, 2014",7:30p,Portland Trail Blazers,98,Detroit Pistons,86,Box Score,,"12,813",The Palace of Auburn Hills,
309,"Tue, Dec 9, 2014",8:00p,Dallas Mavericks,105,Memphis Grizzlies,114,Box Score,,"16,512",FedEx Forum,
310,"Tue, Dec 9, 2014",8:00p,New York Knicks,93,New Orleans Pelicans,104,Box Score,,"13,789",Smoothie King Center,
311,"Tue, Dec 9, 2014",8:00p,Milwaukee Bucks,101,Oklahoma City Thunder,114,Box Score,,"18,203",Chesapeake Energy Arena,
312,"Tue, Dec 9, 2014",9:00p,Miami Heat,103,Phoenix Suns,97,Box Score,,"14,963",US Airways Center,
313,"Tue, Dec 9, 2014",9:00p,San Antonio Spurs,96,Utah Jazz,100,Box Score,,"18,382",EnergySolutions Arena,
314,"Tue, Dec 9, 2014",10:30p,Sacramento Kings,95,Los Angeles Lakers,98,Box Score,,"18,267",STAPLES Center,
315,"Wed, Dec 10, 2014",7:00p,Boston Celtics,87,Charlotte Hornets,96,Box Score,,"15,276",Time Warner Cable Arena,
316,"Wed, Dec 10, 2014",7:00p,Los Angeles Clippers,103,Indiana Pacers,96,Box Score,,"16,392",Bankers Life Fieldhouse,
317,"Wed, Dec 10, 2014",7:00p,Washington Wizards,91,Orlando Magic,89,Box Score,,"16,081",Amway Center,
318,"Wed, Dec 10, 2014",7:30p,Philadelphia 76ers,79,Atlanta Hawks,95,Box Score,,"11,733",Philips Arena,
319,"Wed, Dec 10, 2014",8:00p,Brooklyn Nets,80,Chicago Bulls,105,Box Score,,"11,733",United Center,
320,"Wed, Dec 10, 2014",8:00p,New Orleans Pelicans,107,Dallas Mavericks,112,Box Score,,"19,988",American Airlines Center,
321,"Wed, Dec 10, 2014",8:00p,Portland Trail Blazers,82,Minnesota Timberwolves,90,Box Score,,"10,337",Target Center,
322,"Wed, Dec 10, 2014",8:30p,New York Knicks,95,San Antonio Spurs,109,Box Score,,"18,581",AT&T Center,
323,"Wed, Dec 10, 2014",10:30p,Miami Heat,82,Denver Nuggets,102,Box Score,,"13,433",Pepsi Center,
324,"Wed, Dec 10, 2014",10:30p,Houston Rockets,93,Golden State Warriors,105,Box Score,,"19,596",Oracle Arena,
325,"Thu, Dec 11, 2014",8:00p,Cleveland Cavaliers,94,Oklahoma City Thunder,103,Box Score,,"18,203",Chesapeake Energy Arena,
326,"Thu, Dec 11, 2014",10:30p,Houston Rockets,113,Sacramento Kings,109,Box Score,OT,"16,676",Sleep Train Arena,
327,"Fri, Dec 12, 2014",7:00p,Portland Trail Blazers,106,Chicago Bulls,115,Box Score,,"21,725",United Center,
328,"Fri, Dec 12, 2014",7:00p,Los Angeles Clippers,96,Washington Wizards,104,Box Score,,"17,437",Verizon Center,
329,"Fri, Dec 12, 2014",7:30p,Orlando Magic,81,Atlanta Hawks,87,Box Score,,"13,247",Philips Arena,
330,"Fri, Dec 12, 2014",7:30p,New York Knicks,101,Boston Celtics,95,Box Score,,"17,989",TD Garden,
331,"Fri, Dec 12, 2014",7:30p,Philadelphia 76ers,70,Brooklyn Nets,88,Box Score,,"16,326",Barclays Center,
332,"Fri, Dec 12, 2014",7:30p,Indiana Pacers,94,Toronto Raptors,106,Box Score,,"19,800",Air Canada Centre,
333,"Fri, Dec 12, 2014",8:00p,Charlotte Hornets,107,Memphis Grizzlies,113,Box Score,2OT,"15,897",FedEx Forum,
334,"Fri, Dec 12, 2014",8:00p,Oklahoma City Thunder,111,Minnesota Timberwolves,92,Box Score,,"13,557",Target Center,
335,"Fri, Dec 12, 2014",8:00p,Cleveland Cavaliers,114,New Orleans Pelicans,119,Box Score,,"18,069",Smoothie King Center,
336,"Fri, Dec 12, 2014",9:00p,Detroit Pistons,105,Phoenix Suns,103,Box Score,,"17,007",US Airways Center,
337,"Fri, Dec 12, 2014",9:00p,Miami Heat,100,Utah Jazz,95,Box Score,,"19,911",EnergySolutions Arena,
338,"Fri, Dec 12, 2014",9:30p,Los Angeles Lakers,112,San Antonio Spurs,110,Box Score,OT,"18,581",AT&T Center,
339,"Sat, Dec 13, 2014",2:00p,Golden State Warriors,105,Dallas Mavericks,98,Box Score,,"20,317",American Airlines Center,
340,"Sat, Dec 13, 2014",7:00p,Brooklyn Nets,114,Charlotte Hornets,87,Box Score,,"17,113",Time Warner Cable Arena,
341,"Sat, Dec 13, 2014",7:00p,Portland Trail Blazers,95,Indiana Pacers,85,Box Score,,"17,206",Bankers Life Fieldhouse,
342,"Sat, Dec 13, 2014",7:00p,Atlanta Hawks,99,Orlando Magic,100,Box Score,,"15,939",Amway Center,
343,"Sat, Dec 13, 2014",7:30p,Los Angeles Clippers,106,Milwaukee Bucks,111,Box Score,,"16,227",BMO Harris Bradley Center,
344,"Sat, Dec 13, 2014",7:30p,Memphis Grizzlies,120,Philadelphia 76ers,115,Box Score,OT,"13,698",Wells Fargo Center,
345,"Sat, Dec 13, 2014",8:00p,Denver Nuggets,96,Houston Rockets,108,Box Score,,"18,136",Toyota Center,
346,"Sat, Dec 13, 2014",10:00p,Detroit Pistons,95,Sacramento Kings,90,Box Score,,"16,242",Sleep Train Arena,
347,"Sun, Dec 14, 2014",6:00p,Chicago Bulls,93,Miami Heat,75,Box Score,,"19,600",AmericanAirlines Arena,
348,"Sun, Dec 14, 2014",6:00p,Golden State Warriors,128,New Orleans Pelicans,122,Box Score,OT,"15,037",Smoothie King Center,
349,"Sun, Dec 14, 2014",6:00p,Utah Jazz,84,Washington Wizards,93,Box Score,,"15,220",Verizon Center,
350,"Sun, Dec 14, 2014",7:00p,Los Angeles Lakers,100,Minnesota Timberwolves,94,Box Score,,"15,008",Target Center,
351,"Sun, Dec 14, 2014",7:00p,Phoenix Suns,88,Oklahoma City Thunder,112,Box Score,,"18,203",Chesapeake Energy Arena,
352,"Sun, Dec 14, 2014",7:30p,Toronto Raptors,95,New York Knicks,90,Box Score,OT,"19,812",Madison Square Garden (IV),
353,"Sun, Dec 14, 2014",8:00p,San Antonio Spurs,99,Denver Nuggets,91,Box Score,,"16,544",Pepsi Center,
354,"Mon, Dec 15, 2014",7:00p,Charlotte Hornets,88,Cleveland Cavaliers,97,Box Score,,"20,562",Quicken Loans Arena,
355,"Mon, Dec 15, 2014",7:00p,Los Angeles Lakers,91,Indiana Pacers,110,Box Score,,"15,261",Bankers Life Fieldhouse,
356,"Mon, Dec 15, 2014",7:00p,Boston Celtics,105,Philadelphia 76ers,87,Box Score,,"12,903",Wells Fargo Center,
357,"Mon, Dec 15, 2014",7:30p,Chicago Bulls,86,Atlanta Hawks,93,Box Score,,"16,805",Philips Arena,
358,"Mon, Dec 15, 2014",7:30p,Orlando Magic,82,Toronto Raptors,95,Box Score,,"19,800",Air Canada Centre,
359,"Mon, Dec 15, 2014",9:00p,Milwaukee Bucks,96,Phoenix Suns,94,Box Score,,"17,327",US Airways Center,
360,"Mon, Dec 15, 2014",10:00p,San Antonio Spurs,95,Portland Trail Blazers,108,Box Score,,"19,441",Moda Center,
361,"Mon, Dec 15, 2014",10:30p,Detroit Pistons,91,Los Angeles Clippers,113,Box Score,,"19,060",STAPLES Center,
362,"Tue, Dec 16, 2014",7:00p,Minnesota Timberwolves,95,Washington Wizards,109,Box Score,,"15,823",Verizon Center,
363,"Tue, Dec 16, 2014",7:30p,Miami Heat,95,Brooklyn Nets,91,Box Score,,"16,827",Barclays Center,
364,"Tue, Dec 16, 2014",8:00p,Golden State Warriors,98,Memphis Grizzlies,105,Box Score,,"18,119",FedEx Forum,
365,"Tue, Dec 16, 2014",8:00p,Utah Jazz,111,New Orleans Pelicans,119,Box Score,,"13,179",Smoothie King Center,
366,"Tue, Dec 16, 2014",8:00p,Dallas Mavericks,107,New York Knicks,87,Box Score,,"19,812",Madison Square Garden (IV),
367,"Tue, Dec 16, 2014",10:30p,Oklahoma City Thunder,104,Sacramento Kings,92,Box Score,,"17,317",Sleep Train Arena,
368,"Wed, Dec 17, 2014",7:00p,Phoenix Suns,111,Charlotte Hornets,106,Box Score,,"15,459",Time Warner Cable Arena,
369,"Wed, Dec 17, 2014",7:00p,Atlanta Hawks,127,Cleveland Cavaliers,98,Box Score,,"20,562",Quicken Loans Arena,
370,"Wed, Dec 17, 2014",7:30p,Orlando Magic,92,Boston Celtics,109,Box Score,,"16,764",TD Garden,
371,"Wed, Dec 17, 2014",7:30p,Dallas Mavericks,117,Detroit Pistons,106,Box Score,,"12,287",The Palace of Auburn Hills,
372,"Wed, Dec 17, 2014",7:30p,Utah Jazz,105,Miami Heat,87,Box Score,,"19,633",AmericanAirlines Arena,
373,"Wed, Dec 17, 2014",8:00p,Brooklyn Nets,89,Toronto Raptors,105,Box Score,,"19,800",Air Canada Centre,
374,"Wed, Dec 17, 2014",8:30p,Memphis Grizzlies,117,San Antonio Spurs,116,Box Score,3OT,"18,581",AT&T Center,
375,"Wed, Dec 17, 2014",10:00p,Milwaukee Bucks,97,Portland Trail Blazers,104,Box Score,,"19,495",Moda Center,
376,"Wed, Dec 17, 2014",10:30p,Houston Rockets,115,Denver Nuggets,111,Box Score,OT,"12,107",Pepsi Center,
377,"Wed, Dec 17, 2014",10:30p,Indiana Pacers,100,Los Angeles Clippers,102,Box Score,,"19,060",STAPLES Center,
378,"Thu, Dec 18, 2014",8:00p,New York Knicks,97,Chicago Bulls,103,Box Score,,"21,875",United Center,
379,"Thu, Dec 18, 2014",8:30p,New Orleans Pelicans,99,Houston Rockets,90,Box Score,,"18,137",Toyota Center,
380,"Thu, Dec 18, 2014",10:00p,Milwaukee Bucks,108,Sacramento Kings,107,Box Score,,"15,645",Sleep Train Arena,
381,"Thu, Dec 18, 2014",10:30p,Oklahoma City Thunder,109,Golden State Warriors,114,Box Score,,"19,596",Oracle Arena,
382,"Fri, Dec 19, 2014",7:00p,Utah Jazz,101,Orlando Magic,94,Box Score,,"16,032",Amway Center,
383,"Fri, Dec 19, 2014",7:00p,Charlotte Hornets,109,Philadelphia 76ers,91,Box Score,,"13,398",Wells Fargo Center,
384,"Fri, Dec 19, 2014",7:30p,Minnesota Timberwolves,98,Boston Celtics,114,Box Score,,"17,042",TD Garden,
385,"Fri, Dec 19, 2014",7:30p,Brooklyn Nets,91,Cleveland Cavaliers,95,Box Score,,"20,562",Quicken Loans Arena,
386,"Fri, Dec 19, 2014",7:30p,Toronto Raptors,110,Detroit Pistons,100,Box Score,,"16,274",The Palace of Auburn Hills,
387,"Fri, Dec 19, 2014",7:30p,Washington Wizards,105,Miami Heat,103,Box Score,,"19,600",AmericanAirlines Arena,
388,"Fri, Dec 19, 2014",8:00p,Chicago Bulls,103,Memphis Grizzlies,97,Box Score,,"18,119",FedEx Forum,
389,"Fri, Dec 19, 2014",8:00p,Portland Trail Blazers,129,San Antonio Spurs,119,Box Score,3OT,"18,581",AT&T Center,
390,"Fri, Dec 19, 2014",9:00p,Los Angeles Clippers,106,Denver Nuggets,109,Box Score,,"15,030",Pepsi Center,
391,"Fri, Dec 19, 2014",10:30p,Oklahoma City Thunder,104,Los Angeles Lakers,103,Box Score,,"18,997",STAPLES Center,
392,"Sat, Dec 20, 2014",1:00p,Phoenix Suns,99,New York Knicks,90,Box Score,,"19,812",Madison Square Garden (IV),
393,"Sat, Dec 20, 2014",7:00p,Utah Jazz,86,Charlotte Hornets,104,Box Score,,"17,384",Time Warner Cable Arena,
394,"Sat, Dec 20, 2014",7:00p,Portland Trail Blazers,114,New Orleans Pelicans,88,Box Score,,"16,079",Smoothie King Center,
395,"Sat, Dec 20, 2014",8:00p,Atlanta Hawks,104,Houston Rockets,97,Box Score,,"16,998",Toyota Center,
396,"Sat, Dec 20, 2014",8:30p,San Antonio Spurs,93,Dallas Mavericks,99,Box Score,,"20,504",American Airlines Center,
397,"Sat, Dec 20, 2014",9:00p,Indiana Pacers,73,Denver Nuggets,76,Box Score,,"14,125",Pepsi Center,
398,"Sat, Dec 20, 2014",10:30p,Milwaukee Bucks,102,Los Angeles Clippers,106,Box Score,,"19,060",STAPLES Center,
399,"Sun, Dec 21, 2014",3:30p,New York Knicks,108,Toronto Raptors,118,Box Score,,"19,800",Air Canada Centre,
400,"Sun, Dec 21, 2014",4:30p,Memphis Grizzlies,91,Cleveland Cavaliers,105,Box Score,,"20,562",Quicken Loans Arena,
401,"Sun, Dec 21, 2014",6:00p,Detroit Pistons,105,Brooklyn Nets,110,Box Score,,"17,732",Barclays Center,
402,"Sun, Dec 21, 2014",6:00p,Boston Celtics,84,Miami Heat,100,Box Score,,"19,720",AmericanAirlines Arena,
403,"Sun, Dec 21, 2014",6:00p,Philadelphia 76ers,96,Orlando Magic,88,Box Score,,"15,682",Amway Center,
404,"Sun, Dec 21, 2014",6:00p,Los Angeles Lakers,101,Sacramento Kings,108,Box Score,,"17,317",Sleep Train Arena,
405,"Sun, Dec 21, 2014",6:00p,Phoenix Suns,104,Washington Wizards,92,Box Score,,"18,207",Verizon Center,
406,"Sun, Dec 21, 2014",7:00p,Indiana Pacers,100,Minnesota Timberwolves,96,Box Score,,"12,687",Target Center,
407,"Sun, Dec 21, 2014",7:00p,New Orleans Pelicans,101,Oklahoma City Thunder,99,Box Score,,"18,203",Chesapeake Energy Arena,
408,"Mon, Dec 22, 2014",7:00p,Denver Nuggets,82,Charlotte Hornets,110,Box Score,,"16,913",Time Warner Cable Arena,
409,"Mon, Dec 22, 2014",8:00p,Toronto Raptors,120,Chicago Bulls,129,Box Score,,"21,846",United Center,
410,"Mon, Dec 22, 2014",8:00p,Portland Trail Blazers,95,Houston Rockets,110,Box Score,,"18,316",Toyota Center,
411,"Mon, Dec 22, 2014",8:00p,Utah Jazz,97,Memphis Grizzlies,91,Box Score,,"16,991",FedEx Forum,
412,"Mon, Dec 22, 2014",8:30p,Atlanta Hawks,105,Dallas Mavericks,102,Box Score,,"20,339",American Airlines Center,
413,"Mon, Dec 22, 2014",8:30p,Los Angeles Clippers,118,San Antonio Spurs,125,Box Score,,"18,581",AT&T Center,
414,"Mon, Dec 22, 2014",10:30p,Sacramento Kings,108,Golden State Warriors,128,Box Score,,"19,596",Oracle Arena,
415,"Tue, Dec 23, 2014",7:00p,Minnesota Timberwolves,104,Cleveland Cavaliers,125,Box Score,,"20,562",Quicken Loans Arena,
416,"Tue, Dec 23, 2014",7:00p,New Orleans Pelicans,84,Indiana Pacers,96,Box Score,,"17,336",Bankers Life Fieldhouse,
417,"Tue, Dec 23, 2014",7:00p,Boston Celtics,95,Orlando Magic,100,Box Score,,"17,489",Amway Center,
418,"Tue, Dec 23, 2014",7:00p,Chicago Bulls,99,Washington Wizards,91,Box Score,,"20,356",Verizon Center,
